;Date;Result;victoire;not_lose;Venue;home;Poss;age;Formation;SoT;Dist;Cmp;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;card;opp_Sh;coup_arret;opp_fls;FDD;FDA
1119;2022-03-14;W;1;1;Home;1;66.0;27.2;4-3-3;0.0;19.1;87.3;7.0;11.0;183.5;9;3;4-5-1;Lazio;reste;9.0;1;1;0;1.0;7.0;0.0;13.0;-0.5865384615384616;1.4460191861175606
1120;2022-03-20;L;0;0;Away;0;66.0;27.2;4-3-3;3.0;23.9;85.9;1.0;12.0;-116.76999999999998;6;3;3-4-3;Lazio;reste;9.0;0;3;0;4.0;11.0;1.0;16.0;-2.360576923076923;1.371854759868019
1121;2022-04-02;W;1;1;Home;1;53.0;27.2;4-3-3;5.0;14.2;88.9;12.0;11.0;13.480000000000016;13;4;4-5-1;Lazio;reste;14.0;0;1;0;3.0;20.0;0.0;8.0;-1.0144230769230769;1.7151808627642677
1122;2022-04-10;W;1;1;Away;0;57.0;27.2;4-5-1;11.0;16.8;81.3;4.0;8.0;143.20000000000005;8;4;4-5-1;Lazio;reste;17.0;0;1;0;0.0;15.0;1.0;7.0;-2.1298076923076925;1.616509837467921
1123;2022-04-16;D;0;1;Home;1;48.0;27.2;4-3-3;4.0;17.5;81.4;4.0;10.0;41.08000000000001;6;4;3-4-3;Lazio;reste;10.0;0;1;0;2.0;12.0;1.0;12.0;-2.0673076923076925;1.4569931565440548
1124;2022-04-24;L;0;0;Home;1;47.0;27.2;4-3-3;2.0;20.8;79.3;9.0;13.0;-282.47;8;4;4-5-1;Lazio;reste;7.0;0;3;0;4.0;25.0;2.0;15.0;-3.6826923076923075;1.2634761090064768
1125;2022-04-30;W;1;1;Away;0;70.0;27.2;4-3-3;8.0;17.1;85.2;5.0;10.0;185.98;6;4;4-5-1;Lazio;reste;21.0;1;1;0;3.0;9.0;0.0;15.0;-0.8028846153846154;2.397910301845289
1126;2022-05-07;W;1;1;Home;1;61.0;27.2;4-3-3;10.0;17.6;88.2;9.0;9.0;135.93;7;5;4-5-1;Lazio;reste;16.0;0;1;0;1.0;9.0;0.0;9.0;-0.4326923076923077;1.720828241476231
1127;2022-05-16;D;0;1;Away;0;63.0;27.2;4-3-3;7.0;20.9;88.3;9.0;13.0;-378.02;9;5;4-5-1;Lazio;reste;18.0;0;3;0;3.0;4.0;0.0;16.0;-0.3701923076923077;2.1161584993278746
1128;2022-05-21;D;0;1;Home;1;54.0;27.2;4-3-3;7.0;14.9;78.5;10.0;9.0;101.50000000000004;5;5;3-4-3;Lazio;reste;19.0;0;2;0;6.0;10.0;1.0;19.0;-1.4182692307692308;2.5549156788463887
1129;2021-08-23;W;1;1;Away;0;50.0;25.3;4-5-1;4.0;19.7;77.7;9.0;15.0;418.4;10;8;4-4-2;Milan;reste;11.0;0;1;0;3.0;16.0;2.0;17.0;-3.2451923076923075;1.675436881339362
1130;2021-08-29;W;1;1;Home;1;57.0;25.3;4-5-1;4.0;19.0;87.6;6.0;13.0;412.42000000000013;6;8;3-5-2;Milan;reste;17.0;1;1;0;5.0;7.0;1.0;11.0;-1.7884615384615383;1.8297140413051451
1131;2021-09-12;W;1;1;Home;1;47.0;25.3;4-5-1;3.0;20.0;83.3;17.0;10.0;282.47;14;9;4-3-3;Milan;automne;18.0;0;1;0;4.0;8.0;0.0;18.0;0.1826923076923077;2.2271966271538552
1133;2021-09-19;D;0;1;Away;0;56.0;25.3;4-5-1;3.0;23.0;87.3;9.0;16.0;-95.54999999999997;4;9;4-4-2;Milan;automne;13.0;0;1;0;1.0;9.0;0.0;13.0;-0.8701923076923077;1.4970395942808261
1134;2021-09-22;W;1;1;Home;1;66.0;25.3;4-5-1;4.0;17.6;86.7;9.0;12.0;465.97;3;9;4-3-3;Milan;automne;14.0;0;0;0;2.0;8.0;1.0;13.0;-1.5576923076923077;1.8278641696199438
1135;2021-09-25;W;1;1;Away;0;63.0;25.3;4-5-1;5.0;18.0;82.3;4.0;12.0;468.4500000000001;3;9;4-5-1;Milan;automne;18.0;0;2;0;2.0;8.0;0.0;12.0;-0.9423076923076923;1.9422613955761947
1137;2021-10-03;W;1;1;Away;0;44.0;25.3;4-5-1;7.0;17.3;75.0;9.0;15.0;148.20000000000005;5;10;3-5-2;Milan;automne;13.0;0;4;0;1.0;16.0;2.0;13.0;-3.2451923076923075;1.6405505315898816
1138;2021-10-16;W;1;1;Home;1;54.0;25.3;4-5-1;3.0;20.9;76.0;9.0;11.0;383.97;13;10;3-4-3;Milan;automne;16.0;1;1;0;4.0;9.0;1.0;20.0;-1.5576923076923077;2.093853110106318
1140;2021-10-23;W;1;1;Away;0;63.0;25.3;4-5-1;7.0;18.6;87.6;9.0;15.0;360.75000000000006;4;10;3-4-3;Milan;automne;15.0;0;3;0;3.0;9.0;0.0;7.0;-0.8076923076923077;1.475122204570451
1141;2021-10-26;W;1;1;Home;1;45.0;25.3;4-5-1;2.0;21.2;74.0;15.0;14.0;323.55000000000007;3;10;3-4-3;Milan;automne;10.0;0;3;0;3.0;12.0;0.0;21.0;-0.47115384615384626;1.7420948918489552
1142;2021-10-31;W;1;1;Away;0;50.0;25.3;4-5-1;2.0;19.9;82.6;6.0;13.0;165.70000000000005;5;10;4-5-1;Milan;automne;7.0;1;7;1;4.0;24.0;1.0;19.0;-2.8509615384615383;1.598915434437248
1144;2021-11-07;D;0;1;Home;1;50.0;25.3;4-5-1;4.0;18.9;81.9;7.0;16.0;-11.599999999999907;4;11;3-5-2;Milan;automne;16.0;0;1;0;0.0;11.0;1.0;11.0;-2.1490384615384617;1.7040526090675792
1145;2021-11-20;L;0;0;Away;0;55.0;25.3;4-5-1;7.0;15.6;83.7;11.0;10.0;221.15000000000003;13;11;4-3-3;Milan;automne;17.0;0;1;0;1.0;9.0;0.0;6.0;-0.34134615384615385;1.6439768422338998
1147;2021-11-28;L;0;0;Home;1;50.0;25.3;4-5-1;2.0;17.3;78.3;10.0;15.0;295.9500000000001;4;11;4-3-3;Milan;automne;15.0;0;4;1;2.0;15.0;2.0;7.0;-3.105769230769231;1.430071489673714
1148;2021-12-01;W;1;1;Away;0;58.0;25.3;4-5-1;5.0;19.1;85.7;9.0;16.0;425.67000000000013;3;12;3-5-2;Milan;reste;18.0;0;1;0;2.0;10.0;0.0;11.0;-0.9326923076923077;1.8643575094708544
1149;2021-12-04;W;1;1;Home;1;70.0;25.3;4-5-1;8.0;17.4;88.6;5.0;11.0;476.39;3;12;4-5-1;Milan;reste;22.0;0;1;0;2.0;7.0;0.0;9.0;-0.7403846153846154;2.110822742270561
1151;2021-12-11;D;0;1;Away;0;66.0;25.3;4-5-1;1.0;15.1;83.3;8.0;10.0;404.65;4;12;3-5-2;Milan;reste;12.0;0;2;0;3.0;11.0;0.0;17.0;-0.6971153846153846;2.0396966271538557
1152;2021-12-19;L;0;0;Home;1;49.0;25.3;4-5-1;2.0;20.2;75.8;18.0;14.0;69.72000000000003;8;12;4-5-1;Milan;reste;12.0;0;0;0;2.0;11.0;0.0;18.0;-0.17788461538461542;1.7521721862397655
1153;2021-12-22;W;1;1;Away;0;45.0;25.3;4-5-1;8.0;18.1;77.5;8.0;10.0;420.4500000000001;3;12;4-4-2;Milan;reste;18.0;0;2;0;1.0;15.0;1.0;18.0;-1.9471153846153846;2.254674324819748
1154;2022-01-06;W;1;1;Home;1;54.0;25.3;4-5-1;3.0;23.1;78.1;21.0;6.0;165.70000000000005;15;1;3-5-2;Milan;reste;17.0;1;2;0;9.0;11.0;0.0;20.0;0.5528846153846154;2.069257912745937
1155;2022-01-09;W;1;1;Away;0;61.0;25.3;4-5-1;6.0;17.4;87.5;10.0;11.0;465.97;3;1;4-5-1;Milan;reste;17.0;1;3;0;2.0;9.0;0.0;11.0;-0.4807692307692307;1.9101490895759503
1157;2022-01-17;L;0;0;Home;1;60.0;25.3;4-5-1;8.0;17.7;81.0;8.0;11.0;468.4500000000001;4;1;4-3-3;Milan;reste;24.0;0;2;0;5.0;10.0;0.0;17.0;-0.6971153846153846;2.629498655749725
1158;2022-01-23;D;0;1;Home;1;47.0;25.3;4-5-1;4.0;22.0;79.0;8.0;16.0;-95.54999999999997;6;1;4-4-2;Milan;reste;14.0;0;2;0;2.0;8.0;0.0;19.0;-0.8846153846153846;1.8861588048393012
1159;2022-02-05;W;1;1;Away;0;54.0;25.3;4-5-1;3.0;20.5;82.6;9.0;14.0;-11.599999999999907;13;2;3-5-2;Milan;reste;10.0;0;4;1;2.0;11.0;0.0;20.0;-0.8701923076923077;1.8183031895392887
1161;2022-02-13;W;1;1;Home;1;50.0;25.3;4-5-1;7.0;15.0;81.1;13.0;13.0;418.4;4;2;4-5-1;Milan;reste;15.0;0;3;0;1.0;4.0;0.0;11.0;-0.0625;1.8309513625809606
1162;2022-02-19;D;0;1;Away;0;60.0;25.3;4-5-1;5.0;19.5;79.6;4.0;12.0;476.39;6;2;4-5-1;Milan;reste;13.0;0;4;0;2.0;9.0;0.0;14.0;-1.0048076923076923;1.6458954539899793
1163;2022-02-25;D;0;1;Home;1;62.0;25.3;4-5-1;3.0;18.3;82.8;13.0;13.0;404.65;6;2;3-5-2;Milan;reste;9.0;0;2;0;4.0;11.0;0.0;17.0;-0.5;1.6829432970793108
1165;2022-03-06;W;1;1;Away;0;40.0;25.3;4-3-3;7.0;19.4;76.8;10.0;15.0;69.72000000000003;5;3;4-5-1;Milan;reste;12.0;0;4;0;4.0;9.0;0.0;7.0;-0.7307692307692307;1.1174645606745692
1166;2022-03-12;W;1;1;Home;1;53.0;25.3;4-5-1;5.0;15.7;83.0;10.0;6.0;420.4500000000001;6;3;4-5-1;Milan;reste;15.0;0;1;0;0.0;5.0;0.0;12.0;0.08173076923076927;1.880491567884639
1167;2022-03-19;W;1;1;Away;0;58.0;25.3;4-5-1;5.0;17.0;78.4;10.0;14.0;412.42000000000013;7;3;3-5-2;Milan;reste;21.0;0;0;0;1.0;13.0;1.0;13.0;-1.9182692307692308;2.1965752169131125
1168;2022-04-04;D;0;1;Home;1;53.0;25.3;4-5-1;7.0;18.1;76.6;7.0;10.0;360.75000000000006;16;4;3-5-2;Milan;reste;33.0;0;0;0;2.0;8.0;0.0;7.0;-0.5865384615384616;2.4938958817059755
1169;2022-04-10;D;0;1;Away;0;56.0;25.3;4-5-1;3.0;20.3;77.3;3.0;6.0;323.55000000000007;6;4;3-4-3;Milan;reste;14.0;0;2;0;2.0;14.0;0.0;18.0;-1.0192307692307692;1.8900342172797262
1170;2022-04-15;W;1;1;Home;1;59.0;25.3;4-3-3;5.0;14.2;81.5;8.0;10.0;425.67000000000013;5;4;4-5-1;Milan;reste;10.0;0;1;0;2.0;7.0;0.0;19.0;-0.4471153846153846;2.0640581082732496
1172;2022-04-24;W;1;1;Away;0;53.0;25.3;4-5-1;8.0;18.3;78.0;11.0;15.0;282.47;5;4;4-3-3;Milan;reste;25.0;0;4;0;3.0;7.0;0.0;13.0;-0.5288461538461539;2.375458267139191
1173;2022-05-01;W;1;1;Home;1;49.0;25.3;4-5-1;2.0;15.0;77.2;17.0;17.0;221.15000000000003;7;5;4-3-3;Milan;reste;13.0;0;1;0;3.0;8.0;0.0;17.0;-0.2548076923076923;2.034244775754613
1174;2022-05-08;W;1;1;Away;0;53.0;25.3;4-5-1;8.0;17.8;77.6;5.0;7.0;383.97;7;5;3-4-3;Milan;reste;18.0;0;1;0;2.0;10.0;0.0;15.0;-0.6778846153846154;2.0836780520591467
1175;2022-05-15;W;1;1;Home;1;46.0;25.3;4-5-1;6.0;21.5;79.0;7.0;8.0;148.20000000000005;7;5;3-4-3;Milan;reste;12.0;0;3;0;4.0;12.0;0.0;14.0;-0.7115384615384616;1.4741690089209338
1176;2022-05-22;W;1;1;Away;0;47.0;25.3;4-5-1;11.0;14.3;80.8;3.0;13.0;295.9500000000001;7;5;4-3-3;Milan;reste;18.0;0;1;0;2.0;15.0;0.0;8.0;-1.5192307692307692;1.8630728339239886
1177;2021-08-22;W;1;1;Home;1;56.0;25.3;4-3-3;3.0;23.4;88.2;12.0;5.0;396.25;10;8;4-3-3;Napoli;reste;11.0;1;1;1;7.0;8.0;0.0;22.0;0.11057692307692313;1.9249098741292925
1178;2021-08-29;W;1;1;Away;0;61.0;25.3;4-3-3;8.0;17.8;84.1;13.0;15.0;355.9500000000001;7;8;3-5-2;Napoli;reste;13.0;0;3;0;2.0;6.0;0.0;17.0;-0.3125;1.9740223634363923
1179;2021-09-11;W;1;1;Home;1;67.0;25.3;4-3-3;6.0;17.6;88.5;3.0;14.0;-165.26999999999995;13;9;4-3-3;Napoli;automne;25.0;0;2;0;1.0;8.0;0.0;16.0;-1.1442307692307692;2.724421055847489
1181;2021-09-20;W;1;1;Away;0;62.0;25.3;4-3-3;8.0;15.4;90.4;6.0;11.0;334.93;4;9;3-5-2;Napoli;automne;18.0;0;1;0;2.0;9.0;0.0;10.0;-0.7884615384615384;2.0469204448246368
1182;2021-09-23;W;1;1;Away;0;52.0;25.3;4-3-3;9.0;19.6;86.8;11.0;7.0;348.68;3;9;4-4-2;Napoli;automne;17.0;0;1;0;2.0;13.0;1.0;10.0;-1.4038461538461537;1.7270209580838323
1183;2021-09-26;W;1;1;Home;1;67.0;25.3;4-3-3;6.0;23.8;91.3;7.0;12.0;342.7000000000001;3;9;4-5-1;Napoli;automne;16.0;1;2;0;1.0;6.0;1.0;10.0;-1.5865384615384617;1.5041274593669807
1185;2021-10-03;W;1;1;Away;0;46.0;25.3;4-5-1;5.0;16.0;80.9;6.0;13.0;151.43;3;10;4-4-2;Napoli;automne;11.0;0;3;0;3.0;10.0;0.0;16.0;-0.9759615384615384;1.840035744836857
1186;2021-10-17;W;1;1;Home;1;51.0;25.3;4-5-1;2.0;19.7;75.8;13.0;6.0;253.83;14;10;3-5-2;Napoli;automne;9.0;0;2;0;4.0;11.0;1.0;20.0;-1.0625;1.715182390321398
1188;2021-10-24;D;0;1;Away;0;62.0;25.3;4-5-1;2.0;19.0;84.8;8.0;10.0;95.98000000000002;3;10;4-5-1;Napoli;automne;11.0;0;1;0;4.0;13.0;0.0;14.0;-0.8221153846153846;1.6086811071734086
1189;2021-10-28;W;1;1;Home;1;65.0;25.3;4-5-1;4.0;21.0;92.1;6.0;20.0;291.0300000000001;4;10;3-4-3;Napoli;automne;16.0;2;1;0;1.0;8.0;1.0;5.0;-2.2884615384615383;1.3440654405474761
1190;2021-10-31;W;1;1;Away;0;63.0;25.3;4-5-1;3.0;16.9;84.6;4.0;13.0;406.67;3;10;4-4-2;Napoli;automne;18.0;0;2;1;1.0;9.0;1.0;11.0;-2.0673076923076925;1.963428754735427
1192;2021-11-07;D;0;1;Home;1;59.0;25.3;4-5-1;1.0;21.9;82.2;14.0;16.0;314.25;3;11;3-4-3;Napoli;automne;16.0;0;2;0;9.0;11.0;0.0;19.0;-0.6105769230769231;2.0545841989490405
1193;2021-11-21;L;0;0;Away;0;55.0;25.3;4-5-1;3.0;15.9;84.5;7.0;16.0;-81.31999999999994;14;11;3-5-2;Napoli;automne;9.0;0;3;0;4.0;16.0;1.0;15.0;-2.4615384615384617;1.7007515581082733
1195;2021-11-28;W;1;1;Home;1;61.0;25.3;4-3-3;8.0;20.3;92.7;8.0;10.0;212.75;4;11;4-3-3;Napoli;automne;18.0;0;2;0;4.0;6.0;0.0;13.0;-0.3846153846153846;2.0119653550042775
1196;2021-12-01;D;0;1;Away;0;50.0;25.3;4-3-3;4.0;15.9;83.0;8.0;19.0;226.23;3;12;4-3-3;Napoli;reste;9.0;0;2;0;4.0;9.0;0.0;10.0;-1.1346153846153846;1.370287486251986
1197;2021-12-04;L;0;0;Home;1;55.0;25.3;3-4-3;4.0;18.4;84.4;4.0;16.0;78.48000000000002;3;12;3-4-3;Napoli;reste;15.0;0;2;0;3.0;21.0;0.0;18.0;-2.0048076923076925;2.134502932909691
1199;2021-12-12;L;0;0;Home;1;60.0;25.3;4-5-1;6.0;18.4;84.0;3.0;8.0;350.73;3;12;4-4-2;Napoli;reste;30.0;0;0;0;1.0;12.0;0.0;11.0;-1.0192307692307692;2.6297125137480144
1200;2021-12-19;W;1;1;Away;0;51.0;25.3;4-5-1;2.0;16.7;79.9;11.0;18.0;-69.72000000000003;7;12;4-5-1;Napoli;reste;11.0;0;2;0;0.0;12.0;0.0;14.0;-1.0288461538461537;1.6673454112183799
1201;2021-12-22;L;0;0;Home;1;65.0;25.3;4-5-1;6.0;16.7;85.8;1.0;14.0;398.73;3;12;3-5-2;Napoli;reste;26.0;0;2;0;3.0;8.0;2.0;12.0;-3.298076923076923;2.5505040938531103
1202;2022-01-06;D;0;1;Away;0;56.0;25.3;4-5-1;4.0;21.2;86.8;16.0;11.0;-165.26999999999995;15;1;4-3-3;Napoli;reste;16.0;0;1;0;2.0;22.0;2.0;8.0;-2.831730769230769;1.457888305022608
1203;2022-01-09;W;1;1;Home;1;68.0;25.3;4-5-1;5.0;18.2;87.7;4.0;12.0;348.68;3;1;4-4-2;Napoli;reste;22.0;0;0;0;2.0;11.0;0.0;11.0;-1.1298076923076923;2.1842279726261764
1205;2022-01-17;W;1;1;Away;0;61.0;25.3;4-5-1;5.0;18.0;84.8;13.0;11.0;291.0300000000001;4;1;3-5-2;Napoli;reste;14.0;0;1;0;3.0;12.0;1.0;9.0;-1.4375;1.5347015153366739
1206;2022-01-23;W;1;1;Home;1;82.0;25.3;4-5-1;12.0;18.3;91.2;1.0;9.0;406.67;6;1;4-5-1;Napoli;reste;24.0;2;0;0;5.0;1.0;0.0;14.0;-0.5480769230769231;2.5335420994745204
1207;2022-02-06;W;1;1;Away;0;66.0;25.3;4-5-1;6.0;16.4;85.9;4.0;11.0;396.25;14;2;4-3-3;Napoli;reste;16.0;0;2;0;3.0;7.0;1.0;12.0;-1.8173076923076923;1.942007821092509
1208;2022-02-12;D;0;1;Home;1;48.0;25.3;4-5-1;3.0;14.7;85.3;10.0;7.0;-81.31999999999994;6;2;3-5-2;Napoli;reste;12.0;1;1;0;1.0;8.0;0.0;14.0;-0.16826923076923073;1.896556886227545
1210;2022-02-21;D;0;1;Away;0;53.0;25.3;3-4-3;3.0;17.1;72.3;5.0;22.0;342.7000000000001;4;2;3-5-2;Napoli;reste;7.0;0;2;0;1.0;13.0;0.0;17.0;-1.8028846153846154;1.493419283881217
1212;2022-02-27;W;1;1;Away;0;55.0;25.3;4-5-1;7.0;18.3;87.3;6.0;14.0;212.75;3;2;4-3-3;Napoli;reste;15.0;0;2;0;3.0;13.0;0.0;13.0;-1.2259615384615383;1.861835512648173
1213;2022-03-06;L;0;0;Home;1;60.0;25.3;4-5-1;2.0;20.4;84.9;8.0;7.0;-69.72000000000003;7;3;4-3-3;Napoli;reste;9.0;0;4;0;4.0;12.0;0.0;15.0;-0.5721153846153846;1.4759501405352562
1214;2022-03-13;W;1;1;Away;0;50.0;25.3;4-3-3;4.0;16.4;78.4;13.0;9.0;314.25;7;3;3-5-2;Napoli;reste;13.0;0;0;0;8.0;8.0;0.0;19.0;-0.0625;2.102187461811072
1215;2022-03-19;W;1;1;Home;1;63.0;25.3;4-3-3;8.0;18.7;85.3;4.0;10.0;334.93;6;3;3-5-2;Napoli;reste;20.0;0;2;0;3.0;10.0;1.0;12.0;-1.9423076923076923;2.067475253574484
1216;2022-04-03;W;1;1;Away;0;45.0;25.3;4-5-1;4.0;20.6;77.5;13.0;11.0;78.48000000000002;15;4;3-5-2;Napoli;reste;5.0;1;3;0;2.0;19.0;1.0;15.0;-1.875;1.127123304411585
1217;2022-04-10;L;0;0;Home;1;50.0;25.3;4-3-3;3.0;17.3;82.3;7.0;10.0;151.43;7;4;4-3-3;Napoli;reste;15.0;0;0;0;3.0;11.0;0.0;17.0;-0.7740384615384616;2.1029756812904803
1218;2022-04-18;D;0;1;Home;1;49.0;25.3;4-3-3;3.0;21.2;81.2;7.0;21.0;95.98000000000002;8;4;3-5-2;Napoli;reste;8.0;1;4;0;3.0;8.0;0.0;12.0;-1.2740384615384617;1.1408224367591349
1219;2022-04-24;L;0;0;Away;0;59.0;25.3;4-5-1;2.0;15.2;79.8;21.0;9.0;350.73;6;4;4-4-2;Napoli;reste;16.0;0;1;0;4.0;17.0;0.0;14.0;-0.009615384615384581;2.0551784186728583
1220;2022-04-30;W;1;1;Home;1;53.0;25.3;4-5-1;8.0;13.0;89.4;8.0;10.0;226.23;6;4;4-5-1;Napoli;reste;18.0;0;0;0;3.0;13.0;0.0;9.0;-0.8221153846153846;2.0948933765122817
1221;2022-05-07;W;1;1;Away;0;57.0;25.3;4-5-1;5.0;19.5;83.5;3.0;11.0;253.83;7;5;3-4-3;Napoli;reste;10.0;0;3;0;2.0;10.0;2.0;18.0;-3.081730769230769;1.7551020408163267
1222;2022-05-15;W;1;1;Home;1;66.0;25.3;4-5-1;8.0;17.4;83.6;4.0;13.0;355.9500000000001;8;5;4-5-1;Napoli;reste;16.0;1;1;0;1.0;11.0;1.0;15.0;-2.1923076923076925;2.050942502749603
1223;2022-05-22;W;1;1;Away;0;68.0;25.3;4-5-1;4.0;20.2;88.8;4.0;9.0;398.73;7;5;4-5-1;Napoli;reste;10.0;0;2;0;1.0;16.0;1.0;10.0;-2.2548076923076925;1.2828608089942561
1225;2021-08-22;W;1;1;Home;1;42.0;23.8;4-5-1;6.0;14.8;81.7;11.0;12.0;55.44999999999999;3;8;4-3-3;Roma;reste;11.0;0;3;1;3.0;11.0;0.0;15.0;-0.5913461538461539;1.8483410729561285
1227;2021-08-29;W;1;1;Away;0;79.0;23.8;4-5-1;9.0;18.3;87.0;8.0;11.0;310.69;3;8;5-4-1;Roma;reste;28.0;0;2;0;2.0;5.0;0.0;12.0;-0.3846153846153846;2.6082426982769156
1228;2021-09-12;W;1;1;Home;1;49.0;23.8;4-5-1;6.0;15.2;85.4;3.0;7.0;130.25;14;9;4-5-1;Roma;automne;17.0;0;2;0;1.0;14.0;0.0;11.0;-1.0817307692307692;1.9972442869363314
1230;2021-09-19;L;0;0;Away;0;47.0;23.8;4-5-1;2.0;20.4;68.3;9.0;13.0;218.27;3;9;3-4-3;Roma;automne;15.0;0;2;0;4.0;10.0;0.0;14.0;-0.7451923076923077;1.5896477453256754
1231;2021-09-23;W;1;1;Home;1;51.0;23.8;4-5-1;2.0;18.9;83.8;9.0;22.0;238.95;4;9;3-5-2;Roma;automne;12.0;0;4;1;1.0;8.0;1.0;8.0;-2.1826923076923075;1.2893071000855432
1232;2021-09-26;L;0;0;Away;0;51.0;23.8;4-5-1;7.0;14.7;82.8;11.0;13.0;116.76999999999998;3;9;4-3-3;Roma;automne;19.0;1;4;0;2.0;10.0;0.0;12.0;-0.5913461538461539;2.179116766467066
1234;2021-10-03;W;1;1;Home;1;63.0;23.8;4-5-1;6.0;16.2;89.6;7.0;11.0;254.75;3;10;4-4-2;Roma;automne;18.0;0;2;0;3.0;11.0;0.0;15.0;-0.8365384615384616;2.309023279970671
1235;2021-10-17;L;0;0;Away;0;53.0;23.8;4-5-1;3.0;19.1;85.0;4.0;13.0;-261.25;14;10;4-4-2;Roma;automne;14.0;0;5;0;3.0;6.0;0.0;18.0;-0.8798076923076923;2.04347427593792
1237;2021-10-24;D;0;1;Home;1;38.0;23.8;4-5-1;1.0;17.1;76.1;16.0;14.0;-95.98000000000002;3;10;4-5-1;Roma;automne;13.0;0;4;0;1.0;11.0;1.0;10.0;-1.3317307692307692;1.476428265917145
1238;2021-10-27;W;1;1;Away;0;58.0;23.8;4-5-1;3.0;13.6;81.9;11.0;16.0;246.72;3;10;3-5-2;Roma;automne;22.0;0;4;0;3.0;7.0;0.0;16.0;-0.5913461538461539;2.6619607723328853
1239;2021-10-31;L;0;0;Home;1;50.0;23.8;4-5-1;6.0;19.3;82.6;4.0;19.0;-165.70000000000005;4;10;4-5-1;Roma;automne;24.0;0;4;0;8.0;7.0;3.0;13.0;-4.3173076923076925;2.317027679335207
1241;2021-11-07;L;0;0;Away;0;61.0;23.8;3-5-2;9.0;13.2;78.9;5.0;18.0;300.27;3;11;4-3-3;Roma;automne;27.0;0;2;0;2.0;12.0;2.0;12.0;-3.4903846153846154;2.7089407918856168
1242;2021-11-21;W;1;1;Away;0;59.0;23.8;3-5-2;4.0;15.4;85.5;7.0;13.0;259.97;14;11;3-5-2;Roma;automne;19.0;0;2;0;3.0;1.0;0.0;13.0;-0.33653846153846156;2.2382378100940974
1244;2021-11-28;W;1;1;Home;1;32.0;23.8;3-5-2;2.0;17.8;74.3;8.0;7.0;157.85;3;11;3-4-3;Roma;automne;10.0;0;2;0;1.0;17.0;0.0;11.0;-0.8846153846153846;1.2941570939753144
1245;2021-12-01;L;0;0;Away;0;57.0;23.8;3-5-2;5.0;20.8;83.9;10.0;18.0;195.05;3;12;3-4-3;Roma;reste;13.0;0;4;0;3.0;6.0;0.0;9.0;-0.7307692307692307;1.3185659293657583
1246;2021-12-04;L;0;0;Home;1;34.0;23.8;3-5-2;1.0;15.9;85.8;10.0;9.0;-177.29999999999995;3;12;3-5-2;Roma;reste;9.0;0;3;0;1.0;10.0;0.0;6.0;-0.4182692307692307;1.1538204203837226
1248;2021-12-13;W;1;1;Home;1;52.0;23.8;3-5-2;5.0;12.4;82.3;15.0;13.0;302.75;4;12;3-5-2;Roma;reste;12.0;0;4;1;1.0;8.0;0.0;7.0;-0.15865384615384626;1.5404756812904803
1249;2021-12-18;W;1;1;Away;0;29.0;23.8;3-5-2;5.0;16.0;73.1;18.0;16.0;-17.5;5;12;3-4-3;Roma;reste;8.0;0;3;0;1.0;17.0;1.0;11.0;-1.6778846153846154;1.246622571184162
1250;2021-12-22;D;0;1;Home;1;55.0;23.8;3-5-2;4.0;19.0;79.4;8.0;6.0;252.7;4;12;4-4-2;Roma;reste;15.0;0;0;0;3.0;9.0;0.0;8.0;-0.3221153846153846;1.4190104484907735
1251;2022-01-06;L;0;0;Away;0;46.0;23.8;3-5-2;5.0;19.5;71.0;16.0;20.0;-165.70000000000005;15;1;4-5-1;Roma;reste;11.0;0;7;2;2.0;17.0;2.0;6.0;-3.081730769230769;0.9179014420139314
1252;2022-01-09;L;0;0;Home;1;53.0;23.8;4-5-1;6.0;18.8;78.4;7.0;11.0;-261.25;3;1;4-5-1;Roma;reste;18.0;0;3;0;5.0;14.0;1.0;12.0;-2.0240384615384617;1.854738482219235
1253;2022-01-16;W;1;1;Home;1;57.0;23.8;4-5-1;6.0;20.0;80.4;10.0;13.0;246.72;7;1;3-5-2;Roma;reste;14.0;1;3;0;4.0;8.0;0.0;18.0;-0.5432692307692307;1.9424660882317
1255;2022-01-23;W;1;1;Away;0;42.0;23.8;3-5-2;8.0;12.8;77.2;13.0;14.0;254.75;3;1;4-5-1;Roma;reste;16.0;0;2;0;2.0;16.0;0.0;14.0;-0.875;2.146489673713797
1256;2022-02-05;D;0;1;Home;1;62.0;23.8;3-5-2;3.0;17.5;76.7;10.0;8.0;259.97;13;2;4-5-1;Roma;reste;23.0;0;3;1;3.0;10.0;0.0;23.0;-0.3557692307692307;2.9007057313943543
1258;2022-02-13;D;0;1;Away;0;54.0;23.8;3-5-2;7.0;14.5;77.8;10.0;13.0;130.25;5;2;4-3-3;Roma;reste;12.0;1;2;0;5.0;12.0;0.0;13.0;-0.7932692307692307;1.754440608578761
1259;2022-02-19;D;0;1;Home;1;57.0;23.8;3-5-2;3.0;17.6;73.7;15.0;18.0;218.27;6;2;3-4-3;Roma;reste;7.0;0;3;0;2.0;5.0;0.0;14.0;-0.28365384615384626;1.2971755468654527
1260;2022-02-27;W;1;1;Away;0;65.0;23.8;3-4-3;8.0;16.8;84.2;6.0;11.0;302.75;8;2;4-3-3;Roma;reste;30.0;1;3;0;6.0;9.0;1.0;13.0;-1.7884615384615383;2.838740376390077
